pathway	pval	padj	ES	NES	nMoreExtreme	size	celltype
metal_ion_transport	0.0012998700129987	0.013354960800216273	0.36393938385419006	1.4254674213618237	12	194	mesophyll_ncell_4534
cation_transport	0.0012998700129987	0.013354960800216273	0.34718476266585163	1.3834075938519317	12	276	mesophyll_ncell_4534
carbohydrate_derivative_metabolic_process	0.0012998700129987	0.013354960800216273	0.3176506547203708	1.289999870434565	12	471	mesophyll_ncell_4534
plastid_membrane_organization	0.0013998600139986002	0.013968387333928477	0.4115327957059921	1.5544201210971857	13	104	mesophyll_ncell_4534
thylakoid_membrane_organization	0.0013998600139986002	0.013968387333928477	0.4115327957059921	1.5544201210971857	13	104	mesophyll_ncell_4534
phospholipid_biosynthetic_process	0.0013998600139986002	0.013968387333928477	0.38748329513398766	1.4898505054131013	13	137	mesophyll_ncell_4534
glucan_metabolic_process	0.0013998600139986002	0.013968387333928477	0.37972806460592495	1.4690929945070257	13	152	mesophyll_ncell_4534
cellular_polysaccharide_metabolic_process	0.0014998500149985001	0.014753843764559715	0.36409107555895903	1.422736723688865	14	184	mesophyll_ncell_4534
protein_containing_complex_assembly	0.0014998500149985001	0.014753843764559715	0.36132843052172153	1.4143348824964528	14	190	mesophyll_ncell_4534
regulation_of_transport	0.0015998400159984002	0.015409570154095702	0.41217644670663967	1.5511676413424447	15	99	mesophyll_ncell_4534
chlorophyll_metabolic_process	0.0015998400159984002	0.015409570154095702	0.40820155029718136	1.5432847198157909	15	105	mesophyll_ncell_4534
regulation_of_protein_modification_process	0.0015998400159984002	0.015409570154095702	0.40163040844935083	1.5321863290087154	15	120	mesophyll_ncell_4534
regulation_of_response_to_biotic_stimulus	0.0016117658910043315	0.015417374419469021	0.5051294296730168	1.737598361411063	15	39	mesophyll_ncell_4534
defense_response_to_bacterium	0.0016998300169983002	0.016148385161483852	0.3713441780699073	1.4412545380491004	16	161	mesophyll_ncell_4534
cation_homeostasis	0.0017998200179982	0.01687229337759444	0.4161702471604466	1.5624164333117487	17	96	mesophyll_ncell_4534
response_to_UV	0.0018003600720144029	0.01687229337759444	0.44233860987411977	1.61776584609745	17	70	mesophyll_ncell_4534
detection_of_biotic_stimulus	0.001813236627379873	0.016878920819972373	0.504181039653874	1.7343359877570315	17	39	mesophyll_ncell_4534
cellular_metabolic_compound_salvage	0.0019022827392871447	0.017589774395941796	0.45039430010086534	1.627011700216794	18	61	mesophyll_ncell_4534
carbon_fixation	0.0019335759781619654	0.017760727693447987	0.7140034635068749	1.8879981964852524	16	10	mesophyll_ncell_4534
cellular_carbohydrate_metabolic_process	0.0021997800219978004	0.02007299270072993	0.35301083898352104	1.3924536662426585	21	223	mesophyll_ncell_4534
cellular_response_to_light_stimulus	0.002506516944054542	0.022722477133357188	0.4651150835309886	1.6519430287400554	24	52	mesophyll_ncell_4534
myo_inositol_hexakisphosphate_biosynthetic_process	0.002634074386260668	0.023270453335946156	0.6064309485223625	1.8372993781688411	24	18	mesophyll_ncell_4534
inositol_phosphate_biosynthetic_process	0.002634074386260668	0.023270453335946156	0.6064309485223625	1.8372993781688411	24	18	mesophyll_ncell_4534
myo_inositol_hexakisphosphate_metabolic_process	0.002634074386260668	0.023270453335946156	0.6064309485223625	1.8372993781688411	24	18	mesophyll_ncell_4534
polyol_biosynthetic_process	0.002634074386260668	0.023270453335946156	0.6064309485223625	1.8372993781688411	24	18	mesophyll_ncell_4534
regulation_of_phosphate_metabolic_process	0.0026997300269973002	0.023550475141165126	0.37709738988637614	1.4516474904239764	26	140	mesophyll_ncell_4534
regulation_of_phosphorus_metabolic_process	0.0026997300269973002	0.023550475141165126	0.37709738988637614	1.4516474904239764	26	140	mesophyll_ncell_4534
cellular_cation_homeostasis	0.0028005601120224045	0.024277355471094216	0.43346639395343256	1.588115763580995	27	72	mesophyll_ncell_4534
regulation_of_localization	0.0028997100289971	0.024826529692709737	0.3970892521614443	1.5059867220155034	28	109	mesophyll_ncell_4534
shoot_system_morphogenesis	0.0028997100289971	0.024826529692709737	0.37849762955632404	1.4548233282754954	28	136	mesophyll_ncell_4534
purine_nucleobase_transport	0.002936241610738255	0.024832726305450973	0.5906900832502315	1.8076677528913823	27	19	mesophyll_ncell_4534
nucleobase_transport	0.002936241610738255	0.024832726305450973	0.5906900832502315	1.8076677528913823	27	19	mesophyll_ncell_4534
cellular_response_to_radiation	0.003008121929208864	0.02528645524734966	0.45926993625009277	1.6326257662851016	29	53	mesophyll_ncell_4534
chlorophyll_biosynthetic_process	0.0031037244693632358	0.025932926741004867	0.4437931140156614	1.605847629801471	30	62	mesophyll_ncell_4534
regulation_of_protein_metabolic_process	0.0031996800319968005	0.026574588050177022	0.3628723568257318	1.4134641700148332	31	172	mesophyll_ncell_4534
cellular_component_biogenesis	0.0033996600339966003	0.028067431352102885	0.3156913581449214	1.276039836353122	33	407	mesophyll_ncell_4534
obsolete_cofactor_biosynthetic_process	0.0034996500349965005	0.028633191971263586	0.39526510437312135	1.5020465541411492	34	113	mesophyll_ncell_4534
photorespiration	0.003509475584077008	0.028633191971263586	0.4544876498532523	1.615625559267447	34	53	mesophyll_ncell_4534
cellular_homeostasis	0.0036996300369963003	0.0300081103000811	0.38686798719476756	1.4767291183037252	36	121	mesophyll_ncell_4534
regulation_of_cellular_protein_metabolic_process	0.0037996200379962005	0.03046284966879035	0.3606795429149767	1.4012663791230162	37	165	mesophyll_ncell_4534
homeostatic_process	0.0037996200379962005	0.03046284966879035	0.35463109092445827	1.386256892507365	37	185	mesophyll_ncell_4534
cellular_response_to_abiotic_stimulus	0.0039003900390039005	0.030978438278498412	0.4091627790923259	1.5210969485474652	38	87	mesophyll_ncell_4534
flavonoid_metabolic_process	0.0039085989176187615	0.030978438278498412	0.45885484257857573	1.6261969085524253	38	51	mesophyll_ncell_4534
organophosphate_biosynthetic_process	0.003999600039996	0.03151957531519575	0.34224541236269546	1.3548913868068146	39	239	mesophyll_ncell_4534
cellular_protein_containing_complex_assembly	0.0040995900409959	0.03212503608396222	0.3585966658214925	1.3975375770062277	40	174	mesophyll_ncell_4534
response_to_carbohydrate	0.0041995800419958006	0.03272369392274256	0.3330565038720597	1.3294232881759438	41	287	mesophyll_ncell_4534
iron_ion_transport	0.004651162790697674	0.036040015590489805	0.5044313106506784	1.6953123092966922	45	33	mesophyll_ncell_4534
phospholipid_metabolic_process	0.0047995200479952005	0.036982968369829686	0.3623542723427295	1.4046690418880243	47	158	mesophyll_ncell_4534
ion_homeostasis	0.004899510048995101	0.0373385738349242	0.3896230310605019	1.476667037923781	48	108	mesophyll_ncell_4534
anatomical_structure_formation_involved_in_morphogenesis	0.004899510048995101	0.0373385738349242	0.3135081965185943	1.2674550499772923	48	410	mesophyll_ncell_4534
anatomical_structure_morphogenesis	0.005099490050994901	0.03865023333732201	0.30912585104189855	1.2545008859658973	50	459	mesophyll_ncell_4534
terpenoid_biosynthetic_process	0.0057994200579942	0.04362392087111189	0.3838825796636454	1.4598932558667843	57	114	mesophyll_ncell_4534
stomatal_complex_morphogenesis	0.005818619582664527	0.04362392087111189	0.4534574558501624	1.600350434624615	57	49	mesophyll_ncell_4534
response_to_insect	0.005951115834218916	0.0438043804380438	0.6016331575556786	1.781553519618768	55	16	mesophyll_ncell_4534
response_to_glucose	0.005996544364264661	0.0438043804380438	0.512347225298488	1.6962353120212552	58	30	mesophyll_ncell_4534
response_to_bacterium	0.0059994000599940004	0.0438043804380438	0.3388568519948674	1.3366231678617813	59	223	mesophyll_ncell_4534
disaccharide_metabolic_process	0.006	0.0438043804380438	0.4004790140462651	1.4943829722460016	59	91	mesophyll_ncell_4534
cellular_ion_homeostasis	0.006000600060006	0.0438043804380438	0.41133520709438787	1.5174680644136023	59	78	mesophyll_ncell_4534
regulation_of_multi_organism_process	0.006122653819130784	0.044461365691803124	0.4598730953142568	1.6157401926703046	60	47	mesophyll_ncell_4534
iron_ion_homeostasis	0.0062164155515751765	0.044907126927264424	0.5806849573485842	1.7592969383375914	58	18	mesophyll_ncell_4534
DNA_templated_transcription_initiation	0.006374243733794295	0.04580868424234553	0.6130558534477616	1.763637472068427	58	14	mesophyll_ncell_4534
terpenoid_metabolic_process	0.006799320067993201	0.04811559660360495	0.37601061382568285	1.4369013215025483	67	123	mesophyll_ncell_4534
chemical_homeostasis	0.006799320067993201	0.04811559660360495	0.3694840199849838	1.4206443499102168	67	137	mesophyll_ncell_4534
amine_metabolic_process	0.006799320067993201	0.04811559660360495	0.3686513473511447	1.4180935766447014	67	138	mesophyll_ncell_4534
sesquiterpenoid_metabolic_process	0.006976494579800365	0.049118771483162973	0.5987547702799808	1.7455522534280115	64	15	mesophyll_ncell_4534
cellular_lipid_metabolic_process	0.007899210078992101	0.05478102189781022	0.3073313771814379	1.2455724518840614	78	441	mesophyll_ncell_4534
terpene_metabolic_process	0.008303002729754322	0.05729484968243405	0.6536677119856596	1.72845584707403	72	10	mesophyll_ncell_4534
detection_of_stimulus	0.008500850085008501	0.05836969835597421	0.4079375126551543	1.496734988223809	84	73	mesophyll_ncell_4534
para_aminobenzoic_acid_metabolic_process	0.008649984553599012	0.05910112598936862	0.5323117780691545	1.6914988386516108	83	23	mesophyll_ncell_4534
protein_acetylation	0.00897162722888864	0.06099826944347325	0.6415465179428432	1.7366426795413947	79	11	mesophyll_ncell_4534
monocarboxylic_acid_transport	0.009831460674157303	0.06651822417100575	0.5944077510816939	1.7099906600678507	90	14	mesophyll_ncell_4534
response_to_external_stimulus	0.010298970102989701	0.06934306569343066	0.3256893273969915	1.29467299176233	102	262	mesophyll_ncell_4534
cytokinin_metabolic_process	0.01045403300194732	0.07004707137053591	0.5146435021996203	1.6563742210057963	101	25	mesophyll_ncell_4534
regulation_of_hormone_levels	0.010998900109989001	0.07334362717574397	0.3493386857146346	1.3550075607541852	109	160	mesophyll_ncell_4534
regulation_of_lipid_metabolic_process	0.011220779220779221	0.07446517119244393	0.5351276741001412	1.66825944066822	107	21	mesophyll_ncell_4534
sesquiterpenoid_biosynthetic_process	0.01147396293027361	0.07553395849779322	0.6173299587320653	1.7137110052588884	103	12	mesophyll_ncell_4534
drug_transmembrane_transport	0.01149074639007525	0.07553395849779322	0.4954241021897797	1.632310322098433	112	29	mesophyll_ncell_4534
cellular_chemical_homeostasis	0.0123	0.07861797235023042	0.39490448336655337	1.4624634081252246	122	82	mesophyll_ncell_4534
carbohydrate_transport	0.012640449438202247	0.08042340995773631	0.4370233402523208	1.542350850098283	125	49	mesophyll_ncell_4534
carbohydrate_derivative_transport	0.013077952836988982	0.08282703463426355	0.5165705811928745	1.6414788741642667	126	23	mesophyll_ncell_4534
jasmonic_acid_biosynthetic_process	0.01317112406997788	0.08303795038663328	0.4481250124067595	1.562145066334589	130	44	mesophyll_ncell_4534
drug_transport	0.013314361215570688	0.08356117197283504	0.4871355986528437	1.6127668178473609	130	30	mesophyll_ncell_4534
inorganic_anion_transport	0.013498650134986502	0.08433616097849675	0.3762066345180092	1.4172326599254277	134	101	mesophyll_ncell_4534
organelle_organization	0.013898610138986101	0.08567721005677209	0.29729093512591337	1.2114038391005135	138	526	mesophyll_ncell_4534
flavonoid_biosynthetic_process	0.013979684199939656	0.08579567250139958	0.4477981325855153	1.5577870188469578	138	43	mesophyll_ncell_4534
dicarboxylic_acid_metabolic_process	0.014143691708516962	0.08583334327900345	0.5031865263367468	1.619500075332451	137	25	mesophyll_ncell_4534
cellular_response_to_water_deprivation	0.01417147484563215	0.08583334327900345	0.47853157200232654	1.6018439800429463	139	32	mesophyll_ncell_4534
cellular_response_to_water_stimulus	0.01417147484563215	0.08583334327900345	0.47853157200232654	1.6018439800429463	139	32	mesophyll_ncell_4534
pigment_accumulation	0.014911746804625686	0.08810034227100567	0.47976304395470193	1.5974648311780757	146	31	mesophyll_ncell_4534
pigment_accumulation_in_response_to_UV_light	0.014911746804625686	0.08810034227100567	0.47976304395470193	1.5974648311780757	146	31	mesophyll_ncell_4534
pigment_accumulation_in_tissues_in_response_to_UV_light	0.014911746804625686	0.08810034227100567	0.47976304395470193	1.5974648311780757	146	31	mesophyll_ncell_4534
pigment_accumulation_in_tissues	0.014911746804625686	0.08810034227100567	0.47976304395470193	1.5974648311780757	146	31	mesophyll_ncell_4534
anthocyanin_accumulation_in_tissues_in_response_to_UV_light	0.014911746804625686	0.08810034227100567	0.47976304395470193	1.5974648311780757	146	31	mesophyll_ncell_4534
response_to_toxic_substance	0.014926878466969239	0.08810034227100567	0.4567830143166564	1.5596451764454753	147	37	mesophyll_ncell_4534
galactolipid_metabolic_process	0.015561843168957154	0.09107289652043701	0.4698551658140512	1.5858480448958057	153	34	mesophyll_ncell_4534
galactolipid_biosynthetic_process	0.015561843168957154	0.09107289652043701	0.4698551658140512	1.5858480448958057	153	34	mesophyll_ncell_4534
shoot_system_development	0.015898410158984102	0.09265165920382751	0.3266607530346303	1.2896718191732506	158	226	mesophyll_ncell_4534
polyol_metabolic_process	0.016094746431825083	0.09340340293280917	0.47397457629167944	1.5865898221706918	158	32	mesophyll_ncell_4534
hormone_metabolic_process	0.0178982101789821	0.1034367396593674	0.3553766530725788	1.360627826780088	178	127	mesophyll_ncell_4534
phosphate_ion_transport	0.017989309210526317	0.10348854561215542	0.5009027303924274	1.6014531772145955	174	24	mesophyll_ncell_4534
anthocyanin_containing_compound_metabolic_process	0.018056400892676	0.10348854561215542	0.473964907166938	1.5781588014170858	177	31	mesophyll_ncell_4534
inositol_phosphate_metabolic_process	0.018140821973967408	0.10354452706951767	0.4951463746264835	1.593622939083891	176	25	mesophyll_ncell_4534
cellular_response_to_hydrogen_peroxide	0.01911853491648219	0.10735792683870767	0.4407362578072837	1.529184561784861	189	42	mesophyll_ncell_4534
response_to_wounding	0.0193980601939806	0.1084883447139157	0.34409864931270073	1.3312354071133108	193	153	mesophyll_ncell_4534
post_embryonic_animal_morphogenesis	0.019698030196980302	0.10951108411782569	0.34703299443953906	1.3380423902088674	196	144	mesophyll_ncell_4534
response_to_drug	0.019738839963559063	0.10951108411782569	0.4678800759100523	1.5661889973999672	194	32	mesophyll_ncell_4534
fatty_acid_biosynthetic_process	0.0198980101989801	0.10995434321109722	0.3615793229071657	1.3755059586320975	198	115	mesophyll_ncell_4534
animal_organ_development	0.020597940205979402	0.11337040899084695	0.2899944019922634	1.1853594776671263	205	590	mesophyll_ncell_4534
pigmentation	0.021435793731041455	0.11751559646227074	0.46099074986575783	1.5493155881049998	211	33	mesophyll_ncell_4534
stomatal_complex_development	0.023251152535578273	0.12696593923955538	0.4127014066159451	1.4713788715189597	231	54	mesophyll_ncell_4534
carbohydrate_derivative_biosynthetic_process	0.023897610238976102	0.12998425647631315	0.31539834722267324	1.2525529942834572	238	257	mesophyll_ncell_4534
root_development	0.0240975902409759	0.1305599908759124	0.3256169880615075	1.2774854236027056	240	201	mesophyll_ncell_4534
maltose_metabolic_process	0.024702470247024703	0.13331644448491542	0.39070474710383396	1.4272280654233713	246	69	mesophyll_ncell_4534
cellular_component_assembly	0.025097490250974904	0.1349233293724891	0.31145609056570145	1.2415892922931138	250	279	mesophyll_ncell_4534
galacturonan_metabolic_process	0.025480367585630742	0.13592796092796092	0.5126119219844902	1.5828560796613311	243	20	mesophyll_ncell_4534
pectin_metabolic_process	0.025480367585630742	0.13592796092796092	0.5126119219844902	1.5828560796613311	243	20	mesophyll_ncell_4534
positive_regulation_of_catalytic_activity	0.026697330266973303	0.1418743183152949	0.3633173713485713	1.367816300191424	266	100	mesophyll_ncell_4534
developmental_maturation	0.027297270272972702	0.14450883155959213	0.3487954705749772	1.3349033517268127	272	126	mesophyll_ncell_4534
response_to_nematode	0.027448220390106574	0.14475544365428827	0.4256326076517542	1.4837374833047465	272	44	mesophyll_ncell_4534
multi_organism_process	0.0282971702829717	0.1481211320754717	0.2884370001370914	1.1783266483684975	282	571	mesophyll_ncell_4534
regulation_of_developmental_growth	0.0283	0.1481211320754717	0.3841498831674688	1.412085519276107	282	74	mesophyll_ncell_4534
anion_transport	0.029697030296970302	0.15478826649170288	0.3231020675291901	1.2670377497336833	296	199	mesophyll_ncell_4534
root_system_development	0.029797020297970205	0.15478826649170288	0.3222501762218019	1.2648521921827742	297	203	mesophyll_ncell_4534
response_to_other_organism	0.030296970302969704	0.1567981261575335	0.2930112903288483	1.189335878189355	302	461	mesophyll_ncell_4534
plastid_transcription	0.031054648114539223	0.16012192169095132	0.4349814503641453	1.4897739702069028	307	38	mesophyll_ncell_4534
phosphate_ion_transmembrane_transport	0.031421188630490954	0.1614118097425591	0.4935619199278525	1.5538171181643967	303	22	mesophyll_ncell_4534
cellular_response_to_extracellular_stimulus	0.0316968303169683	0.16163052812365822	0.34772644334578146	1.328815112108962	316	123	mesophyll_ncell_4534
cellular_response_to_external_stimulus	0.0316968303169683	0.16163052812365822	0.34772644334578146	1.328815112108962	316	123	mesophyll_ncell_4534
positive_regulation_of_molecular_function	0.032096790320967905	0.16248661408763532	0.3576194452636515	1.3485275654257451	320	102	mesophyll_ncell_4534
glycolipid_biosynthetic_process	0.032099013886093784	0.16248661408763532	0.4239917288067157	1.471087514427292	318	42	mesophyll_ncell_4534
meristem_maintenance	0.033	0.16644	0.37898628235109716	1.3947388992574241	329	75	mesophyll_ncell_4534
nitrogen_compound_transport	0.034896510348965105	0.1753676081667196	0.3161512764551198	1.2465128251426596	348	220	mesophyll_ncell_4534
glycolipid_metabolic_process	0.03630694961279292	0.18179689210449018	0.41842131622410145	1.4555918111120925	360	43	mesophyll_ncell_4534
aromatic_amino_acid_family_metabolic_process	0.036696330366963306	0.18308564826970541	0.3542363889484138	1.3403116453490724	366	106	mesophyll_ncell_4534
jasmonic_acid_metabolic_process	0.037319422150882825	0.18528348625226385	0.40816813857391976	1.4405145389924645	371	49	mesophyll_ncell_4534
lipoate_metabolic_process	0.037751677852348994	0.18528348625226385	0.5012188538523368	1.5338621469056	359	19	mesophyll_ncell_4534
phenylpropanoid_biosynthetic_process	0.0378	0.18528348625226385	0.3709961098220122	1.3702956346722104	377	79	mesophyll_ncell_4534
glycine_catabolic_process	0.03790726817042606	0.18528348625226385	0.496121983569937	1.5319380300543883	362	20	mesophyll_ncell_4534
serine_family_amino_acid_catabolic_process	0.03790726817042606	0.18528348625226385	0.496121983569937	1.5319380300543883	362	20	mesophyll_ncell_4534
peptide_metabolic_process	0.03793836344314559	0.18528348625226385	0.522865681431014	1.5483076079547375	356	16	mesophyll_ncell_4534
external_encapsulating_structure_organization	0.03849615038496151	0.1873479318734793	0.3301501265779741	1.2777657364311805	384	154	mesophyll_ncell_4534
response_to_extracellular_stimulus	0.0387961203879612	0.1881476188045531	0.3411376228527908	1.3061109625575826	387	127	mesophyll_ncell_4534
cell_wall_organization	0.040495950404959506	0.1946263135235119	0.3214073877320532	1.2544340955876376	404	180	mesophyll_ncell_4534
phenylpropanoid_metabolic_process	0.04079592040795921	0.19511704002013594	0.35328292700088587	1.3308752594998112	407	101	mesophyll_ncell_4534
oligosaccharide_metabolic_process	0.04179582041795821	0.19921238116738155	0.347955345772308	1.3203785494877092	417	110	mesophyll_ncell_4534
response_to_biotic_stimulus	0.043695630436956304	0.20684824018985112	0.2884250027708596	1.1712525975016461	436	469	mesophyll_ncell_4534
regulation_of_meristem_growth	0.04369613148927641	0.20684824018985112	0.3998571301153813	1.417107042397461	435	51	mesophyll_ncell_4534
cellular_response_to_phosphate_starvation	0.04611991177060357	0.2175793116524733	0.3966578519607655	1.4088043938870336	459	52	mesophyll_ncell_4534
response_to_cyclopentenone	0.04781558284678881	0.22354300658364884	0.4138597166849324	1.4312103820150328	474	41	mesophyll_ncell_4534
cellular_response_to_reactive_oxygen_species	0.04786753637732062	0.22354300658364884	0.39999830307855866	1.4081259255956298	476	48	mesophyll_ncell_4534
anther_development	0.048277263949588374	0.22469988287945997	0.44221133800080203	1.464035423352064	474	30	mesophyll_ncell_4534
regulation_of_photomorphogenesis	0.048904414099714195	0.22685759985385817	0.5027496871035543	1.5068942501123908	461	17	mesophyll_ncell_4534
defense_response_to_fungus_incompatible_interaction	0.04949664429530201	0.22883948545861296	0.49072123983032834	1.5017366738564	471	19	mesophyll_ncell_4534
negative_regulation_of_cellular_process	0.02830778855176728	0.8472125853129298	0.47274324154661473	1.6818737209796373	180	10	metaphloem_sieve_element_ncell_114
external_encapsulating_structure_organization	0.04269627776040037	0.8472125853129298	0.44960112188102697	1.599541242177864	272	10	metaphloem_sieve_element_ncell_114
plant_type_cell_wall_organization_or_biogenesis	0.04582421019705974	0.8472125853129298	0.445990885251859	1.5866971408148265	292	10	metaphloem_sieve_element_ncell_114
negative_regulation_of_biological_process	0.047905090854482656	0.8472125853129298	0.3901061705966806	1.5857433289601055	318	14	metaphloem_sieve_element_ncell_114
cell_tip_growth	9.999000099990002e-5	0.01145	0.3251287633795878	1.8872396295008946	0	163	procambium_ncell_372
developmental_cell_growth	9.999000099990002e-5	0.01145	0.307652882142318	1.8256926086601115	0	210	procambium_ncell_372
cell_wall_organization	9.999000099990002e-5	0.01145	0.28721734387566134	1.7613216484581262	0	321	procambium_ncell_372
cell_wall_organization_or_biogenesis	9.999000099990002e-5	0.01145	0.28124260139428664	1.7606751189918999	0	445	procambium_ncell_372
plant_type_cell_wall_organization_or_biogenesis	9.999000099990002e-5	0.01145	0.29136272395730833	1.7340836691005974	0	217	procambium_ncell_372
external_encapsulating_structure_organization	9.999000099990002e-5	0.01145	0.285287917832008	1.7289704380408326	0	271	procambium_ncell_372
developmental_growth_involved_in_morphogenesis	9.999000099990002e-5	0.01145	0.28296315827477675	1.7042019708207958	0	250	procambium_ncell_372
cell_growth	9.999000099990002e-5	0.01145	0.2792939292980847	1.6943258617579198	0	275	procambium_ncell_372
anatomical_structure_formation_involved_in_morphogenesis	9.999000099990002e-5	0.01145	0.2518236664953982	1.5896091024300807	0	522	procambium_ncell_372
anatomical_structure_morphogenesis	9.999000099990002e-5	0.01145	0.23772758457047477	1.5097537084211432	0	585	procambium_ncell_372
pollination	1e-4	0.01145	0.31034469587800995	1.7996335012464604	0	161	procambium_ncell_372
multi_multicellular_organism_process	1e-4	0.01145	0.31034469587800995	1.7996335012464604	0	161	procambium_ncell_372
plant_type_cell_wall_organization	1.9998000199980003e-4	0.017173282671732827	0.32067237458112063	1.8652938749408192	1	167	procambium_ncell_372
cell_wall_modification	1.9998000199980003e-4	0.017173282671732827	0.3160969684219465	1.8188892044989229	1	150	procambium_ncell_372
growth	1.9998000199980003e-4	0.017173282671732827	0.26906485868630853	1.6475242721499128	1	312	procambium_ncell_372
developmental_growth	1.9998000199980003e-4	0.017173282671732827	0.27109753034642914	1.639466959076823	1	264	procambium_ncell_372
unidimensional_cell_growth	2.9997000299970003e-4	0.021716453295400662	0.2946345086142917	1.7404700693725612	2	200	procambium_ncell_372
carbohydrate_metabolic_process	2.9997000299970003e-4	0.021716453295400662	0.22367172050764353	1.4173822943023822	2	558	procambium_ncell_372
root_hair_elongation	3.003003003003003e-4	0.021716453295400662	0.3274267179906026	1.8299303673483087	2	115	procambium_ncell_372
pollen_germination	3.244646333549643e-4	0.02229072031148605	0.5228891843175347	2.14360074228546	2	24	procambium_ncell_372
cell_development	3.9996000399960006e-4	0.022897710228977103	0.2633475748504362	1.6049928151556914	3	291	procambium_ncell_372
carbohydrate_biosynthetic_process	3.9996000399960006e-4	0.022897710228977103	0.265574952794561	1.6028611075040924	3	256	procambium_ncell_372
protein_phosphorylation	3.9996000399960006e-4	0.022897710228977103	0.25124230908185163	1.5449115600772227	3	337	procambium_ncell_372
cell_differentiation	3.9996000399960006e-4	0.022897710228977103	0.2355069726992186	1.4682427379038525	3	417	procambium_ncell_372
regulation_of_pH	4.554771122751082e-4	0.024070213548692255	0.5946001825295409	2.1616105129183207	3	16	procambium_ncell_372
monovalent_inorganic_cation_homeostasis	4.554771122751082e-4	0.024070213548692255	0.5946001825295409	2.1616105129183207	3	16	procambium_ncell_372
multi_organism_reproductive_process	4.999500049995e-4	0.024533260959618323	0.2881492116983965	1.6839818225411947	4	177	procambium_ncell_372
polysaccharide_metabolic_process	4.999500049995e-4	0.024533260959618323	0.2566058504054837	1.564427013445366	4	293	procambium_ncell_372
multidimensional_cell_growth	7.139214686384497e-4	0.033825106824456205	0.399955996914817	1.9456652685831164	6	49	procambium_ncell_372
epidermis_development	8.999100089991e-4	0.037706507619971096	0.27378293283708627	1.619014377743671	8	202	procambium_ncell_372
hormone_transport	9.033423667570009e-4	0.037706507619971096	0.33737228075307835	1.7961643844155282	8	80	procambium_ncell_372
auxin_transport	9.041591320072332e-4	0.037706507619971096	0.34673740367856293	1.8337297494655522	8	77	procambium_ncell_372
cellulose_metabolic_process	9.056148118333669e-4	0.037706507619971096	0.36429910714546515	1.9004876882707675	8	71	procambium_ncell_372
post_embryonic_animal_morphogenesis	9.99900009999e-4	0.04040772393348901	0.27814827236854794	1.6230985662622885	9	173	procambium_ncell_372
auxin_polar_transport	0.0012066365007541479	0.04605792437650844	0.3472071921287567	1.827192027586893	11	75	procambium_ncell_372
beta_glucan_metabolic_process	0.0012067578439259854	0.04605792437650844	0.3543472252597712	1.8573724264448794	11	73	procambium_ncell_372
developmental_process_involved_in_reproduction	0.0013998600139986002	0.051627794626801574	0.2169079676514547	1.379261803171084	13	599	procambium_ncell_372
regulation_of_cell_size	0.0014278429372768995	0.051627794626801574	0.38947296115211655	1.8946684620590601	13	49	procambium_ncell_372
innate_immune_response	0.0014998500149985001	0.052840869759177934	0.2611050917991776	1.5554543630880089	14	219	procambium_ncell_372
cell_maturation	0.0016998300169983002	0.055608724841801536	0.2811834125493544	1.6192672627069593	16	151	procambium_ncell_372
immune_response	0.0016998300169983002	0.055608724841801536	0.26280908536143155	1.5668023440675807	16	221	procambium_ncell_372
root_morphogenesis	0.0016998300169983002	0.055608724841801536	0.26226946711783855	1.5502895016486917	16	201	procambium_ncell_372
immune_system_process	0.0018998100189981002	0.06070555735124162	0.25204594495787247	1.5250634596893047	18	266	procambium_ncell_372
response_to_nematode	0.002007024586051179	0.06193653083303282	0.32429529794317874	1.7295993513766137	19	81	procambium_ncell_372
regulation_of_cell_division	0.0020496470052379866	0.06193653083303282	0.533199800987505	1.9383954616315395	17	16	procambium_ncell_372
cellular_component_morphogenesis	0.0020997900209979003	0.06193653083303282	0.24933697926674547	1.5077247390458515	20	263	procambium_ncell_372
basipetal_auxin_transport	0.00211864406779661	0.06193653083303282	0.5119606389364021	1.9631704106266445	18	19	procambium_ncell_372
vacuolar_transport	0.0022028742263715513	0.061958510031349806	0.43082593578787753	1.9193925858810166	20	33	procambium_ncell_372
trichoblast_maturation	0.0022997700229977	0.061958510031349806	0.2775421136511815	1.5970363677771284	22	150	procambium_ncell_372
root_hair_cell_differentiation	0.0022997700229977	0.061958510031349806	0.2775421136511815	1.5970363677771284	22	150	procambium_ncell_372
polysaccharide_biosynthetic_process	0.0022997700229977	0.061958510031349806	0.26180697507933287	1.5443794200928262	22	196	procambium_ncell_372
defense_response_incompatible_interaction	0.0023997600239976003	0.062312336429172055	0.2701384807477286	1.5735473261708284	23	169	procambium_ncell_372
response_to_UV	0.0024036054081121683	0.062312336429172055	0.308556217403548	1.6958051385608692	23	101	procambium_ncell_372
developmental_maturation	0.0024997500249975004	0.06360475063604751	0.26998427447713164	1.576239859766249	24	174	procambium_ncell_372
regulation_of_hormone_levels	0.0026997300269973002	0.06744416467444164	0.24994208563581655	1.5038215345894599	26	247	procambium_ncell_372
epidermal_cell_differentiation	0.0028	0.06755553682524798	0.2607596601489396	1.534169436252825	27	191	procambium_ncell_372
pollen_tube_growth	0.0028025222700430387	0.06755553682524798	0.29784977645551947	1.6561121990910121	27	110	procambium_ncell_372
pollen_tube_development	0.0029014507253626812	0.06816514704266878	0.2875948397698906	1.6208081126881675	28	124	procambium_ncell_372
